-33.4;-66.1;Abandoned Elf-Camp;POI
-33.3;-67.5;Abandoned Waggon;Item
-33.6;-71.1;Adelar Took (inhouse);NPC
-31.8;-69.4;Aldo Topleaf;Medium Armor Trader
-31.8;-76.7;Alf Goodcliff;NPC
-34.2;-75.5;Andfast Tunnelly;Stablemaster
-36.5;-72.8;Andy BrockHouse;Auctioneer
-31.4;-66.2;Angelica Bolger;NPC
-29.8;-71.9;Apple;Item
-29.8;-72.1;Apple;Item
-29.6;-72.2;Apple;Item
-29.4;-72.2;Apple;Item
-29.3;-72.1;Apple;Item
-29.3;-71.9;Apple;Item
-29.5;-71.9;Apple;Item
-29.6;-72.1;Apple;Item
-29.4;-71.4;Bag End;POI
-34.6;-75.5;Balbo Grubb;Novice Weaponcrafter
-34.3;-64.4;Bamfurlong;POI
-34.3;-70.1;Barrel of Pipe-Weed;Item
-26.8;-71.8;Barrel of Stolen Pipeweed;Item
-34.5;-70.3;Bear Dens;POI
-34.3;-69.9;Bee Hive (wild);Item
-34.6;-75.4;Belba Bracegirdle;NPC
-27.4;-68.3;Belgo Redsmith;Bowyer
-27.2;-67.7;Berenin's Second Key;Item
-34.6;-75.4;Berylla Goodchild;NPC
-31.2;-65.9;Bingo Bolger;NPC
-34.6;-75.5;Blossom Proudfoot;Master of Apprentices
-29.2;-70.1;Blue Flower;Item
-29.0;-70.0;Blue Flower;Item
-28.9;-70.1;Blue Flower;Item
-28.8;-70.2;Blue Flower;Item
-28.9;-70.6;Blue Flower;Item
-29.0;-70.5;Blue Flower;Item
-29.0;-70.4;Blue Flower;Item
-29.1;-70.3;Blue Flower;Item
-27.2;-67.7;Bodo Goodbody;NPC
-31.5;-71.2;Bogo Chubb;Stablemaster
-24.3;-67.6;Bollroarer's Throat;POI
-28.2;-75.8;Bounder Chubb;NPC
-27.5;-68.1;Bounder Primstone;NPC
-31.8;-76.7;Bounder;NPC
-34.6;-75.6;Bowman Whitfoot;Provisioner
-29.1;-70.8;Box Of Ribbon;Item
-28.9;-70.7;Box Of Ribbon;Item
-28.8;-70.7;Box Of Ribbon;Item
-28.7;-70.7;Box Of Ribbon;Item
-28.7;-70.6;Box Of Ribbon;Item
-28.6;-70.5;Box Of Ribbon;Item
-28.5;-70.5;Box Of Ribbon;Item
-28.5;-70.3;Box Of Ribbon;Item
-30.9;-71.2;Bywater Bridge;POI
-30.5;-64.1;Bridgefields Wall;POI
-31.9;-69.4;Briffo Burrows;Novice Jeweller
-27.4;-68.3;Brinley Gardener ( Weapon Trader);NPC
-27.5;-68.1;Brockenborings Watch Office;NPC
-27.2;-67.7;Brokenborings;Item
-31.2;-72.5;Brownlock's coop chicken;NPC
-33.6;-63.2;Buckleberry Ferry;POI
-31.2;-68.5;Callum;NPC
-31.2;-65.5;Cam Puddifoot;NPC
-29.4;-71.4;Chicken Stone;Item
-33.4;-75.6;Chicken Stone;Item
-27.5;-68.1;Citrina Brockhouse;Novice Scholar
-34.6;-75.5;Cotman Brown;Novice Metalsmith
-32.4;-69.4;Cotton's coop chicken;NPC
-29.8;-74.7;Cow Corpse;Item
-34.6;-75.5;Crafting Guild Trainer;NPC
-31.3;-71.1;Daddy Twofoot;NPC
-34.2;-74.7;Daisy Brockhouse;NPC
