-31.7;-31.5;Achathrin;Mob
-34.1;-40.6;Adwold;NPC
-29.7;-27.3;Agamaur;POI
-31.5;-31.3;Amon Ros;POI
-32.6;-34.4;Ancient Stone Table;Item
-29.8;-27.4;Barad Dhorn;POI
-35.8;-38.3;Barad Ichiant;POI
-33.4;-33.9;Barthr Dourhand;Mob
-33.6;-37.6;Boar;Mob
-35.6;-26.3;Book of the lore of the dwarves;Item
-34.4;-26.2;Books on the lore of Man;Item
-35.7;-26.5;Books on the Lore of Elves;Item
-35.3;-27.2;Books on the Lore of the Hobbits;Item
-37.8;-29.6;Brudhraw;Mob
-30.1;-37.9;Candaith;Stablemaster
-31.3;-37.1;Chicken Stone;Item
-33.6;-23.0;Chicken Stone;Item
-34.1;-40.6;Chicken Stone;Item
-31.3;-29.7;Daegwalt;NPC
-29.7;-27.4;Dannasen;NPC
-34.4;-36.9;Defender of Ost Guruth;NPC
-32.7;-26.1;Dol Vaeg;POI
-31.3;-29.8;Donan Finloch;NPC
-33.6;-33.7;Dwarf Banner;Item
-33.8;-28.9;Earth-Kin;NPC
-28.8;-24.0;Edan;Mob
-29.7;-27.4;Elsa the Bold;NPC
-29.6;-27.4;Eriac the Strong;NPC
-28.9;-24.0;Esyld;Mob
-34.1;-40.7;Falster the Fox;NPC
-31.5;-29.5;Frideric the Elder;NPC
-31.7;-31.5;Gaelos;Mob
-28.8;-23.9;Garth Agarwen Gate;POI
-31.3;-29.8;Gestr Quicksilver;NPC
-27.6;-29.6;Gloomleaf;Mob
-29.9;-38.4;Glumhallow;POI
-28.9;-39.2;Gondrinn;POI
-35.7;-37.3;Gorothrin;Mob
-29.9;-24.7;Grimbark;Mob
-27.7;-26.8;Hare;NPC
-33.6;-34.3;Harmon Rushes;MOb
-32.9;-23.6;Clear Water;Item
-30.5;-27.6;Hogahild;Mob
-30.2;-33.8;Hontimurz;Mob
-28.9;-36.8;Ironhide;Mob
-28.1;-23.1;Ivar's Crypt;POI
-31.3;-29.7;Jaster Glenwood;NPC
-28.1;-26.1;Joan Blackhand;Mob
-30.4;-25.7;Klakki;Mob
-39.2;-25.1;Knight of Mordirith;Mob
-33.8;-26.6;Kraur;Mob
-32.8;-26.3;Kraur;Mob
-32.7;-26.1;Kraur;Mob
-35.2;-38.3;Leofwenna;NPC
-34.1;-40.7;Mailbox;Item
-31.3;-29.6;Martin Shadowhyrst;NPC
-34.1;-40.7;Milestone Forsaken Inn;Milestone
-31.4;-29.5;Milestone Ost Guruth;Milestone
-36.2;-39.1;Minas Eriol;POI
-34.7;-34.4;Mithrenost;POI
-30.8;-27.5;Morfuin;Mob
-30.8;-27.5;Moss-back;Mob
-31.4;-36.1;Mountain Basil;Item
-30.7;-33.9;Naerost;POI
-30.5;-25.3;Nan Dhelu;POI
-37.6;-27.9;Narthan;NPC
-37.9;-29.6;Nindor;POI
-36.1;-37.5;Nishruk;Mob
-30.4;-38.5;Orc Camp;POI
-33.6;-30.9;Ost Cyrn;POI
-31.4;-29.5;Ost Guruth;POI
-34.6;-37.7;Ost Laden;POI
-34.4;-40.6;Pip Wortley;Stablemaster
